2014-08-14 15:21:35

------------

1069 samples in ../split_library_log/Song_2012_family_study_study_797_split_library_log.txt
1069 samples in ../otu_table_stats/Song_2012_family_study_otu_table_stats.txt

------------
sample	splitLibLog	otuTableStats	percent
21.HB.RightPalm.374799	9217.0	8592.0	0.932190517522
50.CA.Forehead.375070	9288.0	7615.0	0.819875107666
31.HB.Forehead.374410	9332.0	9168.0	0.982426060866
41.HB.LeftPalm.374356	9336.0	8166.0	0.874678663239
1191.Stool.374362	9393.0	8501.0	0.905035664857
1225.RightPalm.374853	9520.0	9091.0	0.95493697479
1253.LeftPalm.374981	9577.0	9038.0	0.943719327556
71.HC.LeftPalm.374600	9620.0	8379.0	0.870997920998
40.HB.Forehead.375090	9631.0	9494.0	0.985775101236
39.HA.LeftPalm.374470	9632.0	6391.0	0.66351744186
30.HB.Forehead.375388	9649.0	8963.0	0.928904549694
1106.RightPalm.374752	9681.0	8882.0	0.917467203801
267.Stool.374942	9759.0	9501.0	0.973562865048
49.CA.Tongue.375253	9768.0	8694.0	0.890049140049
50.CA.BackRightPaw.375298	9814.0	7234.0	0.737110250662
07.CB.Stool.375123	9830.0	8787.0	0.893896236012
13.HB.Forehead.374767	9848.0	9686.0	0.983549959383
1148.Forehead.375315	9872.0	9538.0	0.966166936791
14.HB.LeftPalm.374764	9954.0	9321.0	0.936407474382
49.HB.LeftPalm.374493	9957.0	9146.0	0.918549763985
1253.Stool.374691	9959.0	9510.0	0.954915152124
71.HC.RightPalm.375371	9975.0	9292.0	0.931528822055
1106.LeftPalm.374481	9996.0	8811.0	0.881452581032
35.HB.Stool.375335	10011.0	9345.0	0.933473179503
19.HA.LeftPalm.374744	10058.0	9593.0	0.95376814476
14.HA.Stool.374668	10073.0	9058.0	0.899235580264
66.HC.RightPalm.374347	10088.0	9514.0	0.943100713719
1148.LeftPalm.374954	10166.0	9195.0	0.904485540035
17.CB.BackRightPaw.375263	10166.0	8585.0	0.844481605351
44.HD.Stool.374582	10169.0	9490.0	0.933228439375
1239.Forehead.375126	10185.0	9477.0	0.930486008837
62.HB.Stool.374711	10190.0	8821.0	0.865652600589
06.CA.BackRightPaw.374672	10309.0	7220.0	0.700358909691
23.HB.RightPalm.374676	10328.0	8197.0	0.793667699458
14.HB.RightPalm.375230	10330.0	8590.0	0.83155856728
1286.RightPalm.375237	10378.0	10024.0	0.965889381384
61.HD.LeftPalm.374692	10388.0	7646.0	0.736041586446
71.HB.Tongue.374686	10442.0	10232.0	0.97988891017
22.HB.Stool.374915	10474.0	9780.0	0.933740691235
03.CA.Forehead.374857	10490.0	9862.0	0.940133460439
52.CB.BackRightPaw.375399	10543.0	7204.0	0.683296974296
50.HA.Forehead.374918	10547.0	6665.0	0.631933251161
29.HB.LeftPalm.375170	10595.0	8555.0	0.807456347334
29.HB.Stool.374997	10599.0	9785.0	0.923200301915
22.HC.RightPalm.375078	10636.0	8825.0	0.829729221512
12.HA.Tongue.375161	10696.0	10193.0	0.952973074046
03.HB.LeftPalm.375067	10725.0	8608.0	0.802610722611
05.HB.Forehead.374360	10747.0	10617.0	0.987903601005
49.HB.RightPalm.374962	10752.0	10125.0	0.941685267857
68.HA.RightPalm.375059	10781.0	10558.0	0.979315462388
1148.Tongue.374496	10784.0	10689.0	0.991190652819
17.CB.Forehead.375330	10799.0	9004.0	0.833780905639
27.CA.Forehead.375007	10829.0	9906.0	0.914765906363
1406.LeftPalm.375085	10903.0	9872.0	0.905438870036
1106.Forehead.375318	10914.0	10440.0	0.956569543705
23.HA.Stool.374429	10916.0	9955.0	0.91196408941
48.HC.Forehead.375376	10944.0	8386.0	0.766264619883
1106.Tongue.374885	10964.0	10243.0	0.934239328712
1225.LeftPalm.374387	11009.0	10612.0	0.963938595694
54.HA.Tongue.374967	11023.0	10602.0	0.961807130545
59.HB.RightPalm.374501	11063.0	10231.0	0.924794359577
55.HC.Stool.375096	11080.0	10495.0	0.947202166065
18.CB.Tongue.375049	11116.0	9043.0	0.813512054696
56.HC.LeftPalm.375219	11131.0	9781.0	0.878717096397
05.HA.RightPalm.375141	11149.0	9492.0	0.851376805095
29.HA.LeftPalm.374963	11150.0	9783.0	0.877399103139
03.CA.Tongue.374748	11158.0	8953.0	0.802383939774
56.CA.Forehead.375292	11169.0	9514.0	0.851822007342
18.CC.FrontLeftPaw.375168	11266.0	9452.0	0.838984555299
50.HA.RightPalm.375304	11294.0	9226.0	0.816893925978
56.HB.Tongue.374903	11315.0	10892.0	0.962615996465
06.HB.Stool.375003	11384.0	10330.0	0.907413914266
06.CA.Tongue.374506	11390.0	9825.0	0.862598770852
42.HA.LeftPalm.374719	11405.0	10472.0	0.91819377466
22.HC.Stool.375313	11407.0	10973.0	0.96195318664
371.LeftPalm.375402	11416.0	10845.0	0.949982480729
50.HB.Tongue.375160	11471.0	10987.0	0.957806642838
46.CA.BackLeftPaw.375023	11516.0	7141.0	0.620093782563
61.HC.LeftPalm.375393	11544.0	9159.0	0.793399168399
18.CA.FrontLeftPaw.375387	11556.0	9982.0	0.863793700242
61.HA.Tongue.375105	11592.0	10943.0	0.944013112491
64.HB.LeftPalm.374377	11624.0	10020.0	0.862009635237
18.HB.LeftPalm.374876	11635.0	10953.0	0.941383755909
19.HA.Stool.375283	11681.0	10854.0	0.929201267015
764.Stool.375087	11735.0	10989.0	0.936429484448
26.CA.BackRightPaw.375162	11757.0	9655.0	0.821212894446
66.CB.Forehead.375191	11811.0	11443.0	0.968842604352
1204.Forehead.375410	11832.0	11296.0	0.954699121028
59.HC.Stool.374522	11843.0	10730.0	0.906020434012
45.CA.Tongue.375130	11944.0	10317.0	0.863780977897
371.RightPalm.374509	12020.0	11540.0	0.96006655574
02.HA.LeftPalm.374539	12060.0	11703.0	0.97039800995
23.HA.Forehead.374718	12101.0	12025.0	0.993719527312
26.HC.Forehead.375363	12108.0	11875.0	0.980756524612
07.HA.Stool.374597	12134.0	11242.0	0.926487555629
59.HC.Tongue.374473	12214.0	11635.0	0.952595382348
53.HA.Tongue.374866	12246.0	11531.0	0.94161358811
06.HB.LeftPalm.374520	12250.0	11133.0	0.908816326531
06.CA.FrontLeftPaw.374673	12281.0	9731.0	0.79236218549
267.RightPalm.374346	12316.0	9273.0	0.752923026957
1191.LeftPalm.374883	12317.0	11779.0	0.956320532597
63.HD.Stool.374559	12328.0	11408.0	0.925373134328
18.CC.BackLeftPaw.375291	12331.0	11042.0	0.895466709918
24.HA.LeftPalm.375317	12343.0	11792.0	0.955359312971
64.CA.Forehead.375299	12375.0	10461.0	0.845333333333
66.CA.BackLeftPaw.374891	12393.0	10116.0	0.81626724764
54.HC.Stool.375403	12436.0	10851.0	0.872547442908
63.HA.RightPalm.375040	12468.0	12012.0	0.963426371511
59.HB.Forehead.374500	12469.0	11124.0	0.892132488572
46.HB.Stool.374680	12477.0	11332.0	0.908231145307
54.HB.Tongue.375343	12479.0	11308.0	0.906162352753
1286.Tongue.375157	12488.0	11816.0	0.946188340807
1020.Forehead.374774	12499.0	11253.0	0.900312024962
267.Forehead.374563	12601.0	12507.0	0.992540274581
71.HC.Stool.375192	12639.0	11784.0	0.932352243057
04.HA.Forehead.375212	12648.0	12496.0	0.98798228969
19.HB.Stool.375357	12713.0	11793.0	0.92763313144
71.HB.Stool.375103	12831.0	11809.0	0.920349154392
69.HA.RightPalm.374697	12832.0	12417.0	0.967658977556
06.HA.RightPalm.375043	12884.0	5041.0	0.391260478112
1191.Tongue.375155	12889.0	12392.0	0.961439987586
04.HA.Stool.374789	12909.0	12083.0	0.936013633899
59.HD.Stool.374781	13027.0	11689.0	0.897290243341
06.CB.FrontLeftPaw.374882	13035.0	9539.0	0.731799002685
57.HA.Stool.374348	13062.0	12156.0	0.930638493339
14.HB.Stool.374511	13122.0	11802.0	0.899405578418
62.CA.Forehead.375390	13126.0	10356.0	0.788968459546
50.CB.Tongue.374384	13190.0	10906.0	0.826838514026
56.HC.Tongue.374644	13210.0	12472.0	0.9441332324
54.HC.LeftPalm.374788	13221.0	10225.0	0.773390817639
63.HA.LeftPalm.375224	13233.0	11919.0	0.900702788483
18.CA.BackLeftPaw.375016	13337.0	8900.0	0.667316487966
1020.LeftPalm.374535	13370.0	8622.0	0.644876589379
02.HB.Forehead.374920	13394.0	13157.0	0.98230550993
13.HB.LeftPalm.374787	13404.0	12988.0	0.968964488212
48.HC.Tongue.375322	13446.0	12533.0	0.932098765432
24.HA.Forehead.374985	13452.0	13346.0	0.992120130836
49.CB.Stool.375300	13455.0	12863.0	0.956001486436
49.HC.Tongue.375036	13491.0	13263.0	0.983099844341
45.HB.Forehead.375135	13557.0	13148.0	0.969831083573
64.CB.Tongue.374471	13596.0	11115.0	0.817519858782
1249.LeftPalm.374571	13617.0	12164.0	0.893295145774
56.CA.FrontLeftPaw.375004	13625.0	12104.0	0.888366972477
555.RightPalm.375337	13674.0	13197.0	0.96511627907
61.HB.Tongue.375044	13687.0	12638.0	0.923357930883
17.CA.Tongue.374431	13689.0	11253.0	0.82204689897
71.CA.Tongue.374476	13798.0	11593.0	0.840194231048
46.CA.BackRightPaw.374957	13809.0	10738.0	0.777608805851
55.HC.Tongue.374505	13818.0	13185.0	0.954190186713
63.HD.LeftPalm.375035	13836.0	12669.0	0.91565481353
50.CB.FrontLeftPaw.375248	13842.0	10522.0	0.760150267302
555.Stool.374560	13892.0	13396.0	0.964295997697
66.HC.Forehead.374662	13991.0	12545.0	0.896647845043
373.Tongue.374371	14008.0	12468.0	0.890062821245
66.CB.FrontLeftPaw.374934	14013.0	11379.0	0.812031684864
07.CA.BackLeftPaw.374400	14051.0	11927.0	0.848836381752
19.CA.Tongue.374469	14103.0	10516.0	0.745656952421
56.HA.Tongue.374819	14135.0	13498.0	0.954934559604
62.CA.BackRightPaw.375181	14199.0	12060.0	0.849355588422
49.HA.RightPalm.374705	14288.0	12654.0	0.885638297872
66.HB.Tongue.375358	14306.0	13660.0	0.954844121348
64.CB.BackRightPaw.374472	14346.0	11006.0	0.767182489893
20.HA.Forehead.374782	14380.0	14275.0	0.992698191933
49.CA.Forehead.375377	14513.0	11934.0	0.822297250741
31.HA.Forehead.374974	14538.0	14302.0	0.983766680424
39.HB.LeftPalm.374584	14562.0	13087.0	0.898708968548
63.HA.Stool.374669	14587.0	11146.0	0.764105025022
1020.RightPalm.375081	14614.0	13118.0	0.897632407281
27.HA.Forehead.375200	14693.0	14413.0	0.980943306336
66.CB.BackRightPaw.374413	14706.0	11858.0	0.8063375493
69.HB.Tongue.374952	14723.0	13943.0	0.94702166678
23.HB.Forehead.374577	14727.0	14593.0	0.990901066069
31.HB.LeftPalm.374618	14747.0	13484.0	0.914355462128
02.HB.RightPalm.374455	14780.0	12299.0	0.832138024357
36.HA.Stool.375329	14879.0	13440.0	0.90328651119
43.HB.Tongue.375341	14949.0	14250.0	0.953241019466
64.HB.Stool.374865	14989.0	13363.0	0.891520448329
35.HC.LeftPalm.375205	15088.0	14248.0	0.944326617179
36.HB.RightPalm.374512	15130.0	14775.0	0.976536682089
38.HA.LeftPalm.375073	15147.0	12060.0	0.796197266786
371.Forehead.374595	15149.0	14622.0	0.965212225229
07.HC.Forehead.374389	15210.0	14783.0	0.971926364234
52.CA.Forehead.375227	15231.0	13070.0	0.858118311339
26.HA.LeftPalm.374704	15327.0	9437.0	0.615710837085
12.HC.LeftPalm.374507	15330.0	14644.0	0.955251141553
52.CA.FrontLeftPaw.374761	15472.0	13194.0	0.852766287487
59.HA.Stool.375356	15505.0	13757.0	0.887262173492
71.CB.Tongue.374792	15750.0	11727.0	0.744571428571
02.HD.Forehead.374747	15854.0	15577.0	0.982528068626
68.HC.Stool.374479	15892.0	11931.0	0.750755096904
05.HC.Tongue.375245	16232.0	14201.0	0.874876786594
66.CA.Forehead.374898	16305.0	15483.0	0.949586016559
30.CA.BackLeftPaw.374849	16324.0	10793.0	0.661173731928
17.CB.Tongue.375184	16357.0	13163.0	0.804731919056
1249.Stool.375174	16361.0	14042.0	0.858260497525
18.CA.Tongue.374979	16382.0	13246.0	0.808570382127
12.HA.RightPalm.375015	16388.0	13788.0	0.841347327313
53.CB.BackLeftPaw.374573	16402.0	12405.0	0.756310206072
1402.Forehead.375193	16425.0	16001.0	0.974185692542
1106.Stool.375295	16459.0	14463.0	0.878728962877
27.HB.Forehead.374657	16487.0	15998.0	0.97034026809
26.HB.Stool.375296	16625.0	15213.0	0.915067669173
555.Forehead.374870	16701.0	15920.0	0.953236333154
62.HE.Tongue.374817	16719.0	16180.0	0.967761229739
41.HE.Tongue.375398	16760.0	15637.0	0.93299522673
1053.Tongue.374544	16875.0	16377.0	0.970488888889
46.CB.BackRightPaw.375051	16897.0	11939.0	0.70657513168
17.HA.RightPalm.374354	16898.0	14675.0	0.868445969937
45.CA.BackRightPaw.375407	16922.0	11555.0	0.682838907931
22.HB.LeftPalm.374921	16948.0	15431.0	0.910490913382
26.CA.Stool.374932	16964.0	15985.0	0.94228955435
1148.Stool.375120	16971.0	15953.0	0.940015320252
57.CA.Stool.374587	17016.0	15278.0	0.897860836859
56.CA.Tongue.375203	17057.0	15278.0	0.895702644076
03.HB.RightPalm.374437	17155.0	15407.0	0.898105508598
12.HB.RightPalm.375207	17163.0	14889.0	0.867505680825
07.HC.RightPalm.374848	17183.0	15449.0	0.899086306233
05.HB.RightPalm.374980	17260.0	14964.0	0.86697566628
30.HB.Stool.374428	17279.0	16109.0	0.932287748134
20.HB.Stool.375137	17285.0	15319.0	0.8862597628
57.HB.LeftPalm.375118	17290.0	14771.0	0.854308849046
57.CA.Tongue.375146	17328.0	12115.0	0.699157433056
52.HB.RightPalm.374664	17380.0	15554.0	0.894936708861
07.CA.Stool.374533	17437.0	15778.0	0.904857486953
18.CB.Forehead.375095	17461.0	14998.0	0.858942786782
38.HB.Tongue.374593	17505.0	16559.0	0.945958297629
1075.Stool.375116	17515.0	16094.0	0.918869540394
41.HC.LeftPalm.375102	17567.0	15614.0	0.888825638982
46.CB.BackLeftPaw.375008	17602.0	11379.0	0.646460629474
13.HA.Forehead.374961	17639.0	17459.0	0.989795339872
13.HB.Stool.375064	17743.0	16863.0	0.950402975821
59.HA.RightPalm.374929	17753.0	17172.0	0.967273136935
66.CB.BackLeftPaw.374805	17775.0	15341.0	0.863066104079
51.HA.RightPalm.374592	17894.0	15979.0	0.892980887448
71.HC.Tongue.374452	17898.0	17518.0	0.978768577495
55.HA.Stool.375255	17901.0	15705.0	0.87732528909
55.HB.RightPalm.374991	18004.0	17489.0	0.971395245501
36.HA.LeftPalm.374908	18006.0	17279.0	0.959624569588
42.HC.Stool.374978	18049.0	13720.0	0.760152917059
48.HB.Stool.374483	18114.0	16678.0	0.920724301645
35.HC.RightPalm.374809	18124.0	17273.0	0.953045685279
68.HA.LeftPalm.374566	18205.0	15533.0	0.853227135402
46.HA.RightPalm.374528	18279.0	15208.0	0.831992997429
1239.Tongue.375401	18342.0	17539.0	0.956220695671
62.HA.Stool.374497	18381.0	16807.0	0.914368097492
53.HB.RightPalm.374646	18435.0	18098.0	0.981719555194
1225.Tongue.374731	18572.0	17447.0	0.939424940771
1253.Tongue.375297	18592.0	17541.0	0.943470309811
1282.Stool.375332	18614.0	18137.0	0.974374127001
12.HB.Tongue.375071	18725.0	18161.0	0.969879839786
71.HC.Forehead.374536	18734.0	17609.0	0.939948756272
40.HA.LeftPalm.374927	18741.0	16910.0	0.902299770557
55.HB.LeftPalm.374938	18779.0	13075.0	0.69625645668
35.HC.Stool.375325	18779.0	17407.0	0.926939666649
05.HA.Tongue.375233	18789.0	18031.0	0.959657246261
46.CB.Tongue.374602	18893.0	13568.0	0.718149579209
68.HB.RightPalm.374840	18934.0	17484.0	0.9234181895
29.HB.Tongue.375063	19035.0	17653.0	0.927396900447
62.HC.Stool.374800	19054.0	18011.0	0.945260837619
50.CA.BackLeftPaw.374555	19184.0	15462.0	0.805984153461
23.HB.Tongue.375256	19231.0	18663.0	0.970464354428
54.HB.LeftPalm.375378	19249.0	17808.0	0.925138968258
21.HB.LeftPalm.374436	19302.0	18265.0	0.94627499741
62.HD.Tongue.374947	19307.0	17941.0	0.929248459108
30.HA.LeftPalm.375321	19349.0	14553.0	0.752131893121
12.HA.Stool.375000	19370.0	18080.0	0.933402168301
57.CA.FrontLeftPaw.374794	19373.0	14860.0	0.767046920972
48.HA.LeftPalm.374588	19378.0	12736.0	0.657240169264
35.HC.Forehead.375243	19382.0	18748.0	0.967289237437
49.HC.Forehead.374933	19382.0	18779.0	0.968888659581
19.HB.LeftPalm.375289	19384.0	17622.0	0.909100288898
17.CB.Stool.375136	19520.0	17512.0	0.897131147541
29.HC.Forehead.374864	19525.0	18955.0	0.970806658131
371.Stool.374813	19555.0	17697.0	0.9049859371
18.CC.Tongue.374745	19555.0	18185.0	0.929941191511
30.CA.Forehead.375088	19592.0	14269.0	0.728307472438
59.HB.Stool.374674	19593.0	18212.0	0.929515643342
66.CB.Tongue.374894	19636.0	17753.0	0.904104705643
22.HA.Forehead.374732	19671.0	19384.0	0.985409994408
14.HA.Forehead.374442	19674.0	19201.0	0.975958117312
64.CA.BackLeftPaw.375143	19743.0	15049.0	0.762244846275
55.HA.RightPalm.374632	19955.0	17497.0	0.876822851416
12.HB.Stool.374924	19985.0	18799.0	0.940655491619
59.HC.RightPalm.374681	20026.0	19555.0	0.976480575252
66.HA.LeftPalm.375117	20060.0	19294.0	0.961814556331
23.HB.Stool.375405	20080.0	17115.0	0.85234063745
52.CB.BackLeftPaw.374551	20152.0	15359.0	0.762157602223
66.HB.Forehead.375020	20310.0	16387.0	0.806843919252
1225.Stool.374454	20423.0	17766.0	0.86990158155
53.HB.Forehead.374821	20447.0	19112.0	0.9347092483
44.HC.RightPalm.374964	20565.0	20214.0	0.982932166302
19.HA.RightPalm.374791	20637.0	19525.0	0.94611619906
44.HA.RightPalm.374846	20708.0	20252.0	0.977979524821
62.HE.Stool.374839	20729.0	17666.0	0.852235997877
22.HB.RightPalm.374581	20738.0	16794.0	0.809817725914
41.HC.Forehead.375001	20778.0	20250.0	0.974588507075
07.HA.Tongue.375339	20811.0	15636.0	0.751333429436
07.CB.Tongue.374631	20837.0	18146.0	0.870854729568
71.HA.Tongue.374421	20837.0	19488.0	0.935259394347
46.HA.LeftPalm.374843	20864.0	15546.0	0.745111196319
40.HB.Stool.375055	20883.0	19067.0	0.913039314275
1282.Tongue.375018	20972.0	20169.0	0.961710852565
59.HD.RightPalm.375038	21005.0	20530.0	0.977386336587
42.HD.LeftPalm.374438	21057.0	14262.0	0.677304459325
64.CB.FrontLeftPaw.374861	21083.0	16038.0	0.760707679173
03.HA.RightPalm.374374	21172.0	19517.0	0.921830719819
68.HC.Tongue.374897	21222.0	20465.0	0.964329469419
41.HD.Tongue.375323	21247.0	18868.0	0.888031251471
45.HB.LeftPalm.375309	21338.0	20712.0	0.970662667541
43.HB.LeftPalm.375241	21360.0	19581.0	0.916713483146
55.HB.Stool.374619	21373.0	20281.0	0.948907500117
50.CB.Forehead.374480	21376.0	16544.0	0.773952095808
04.HB.Tongue.375093	21430.0	20318.0	0.948110125992
07.HA.Forehead.374696	21479.0	20746.0	0.965873644024
12.HC.Tongue.374972	21523.0	20720.0	0.962691074664
49.HC.RightPalm.375279	21538.0	20645.0	0.958538397251
41.HE.Forehead.374445	21552.0	20899.0	0.969701187825
555.LeftPalm.374547	21652.0	19754.0	0.912340661371
61.HD.Forehead.375194	21693.0	18240.0	0.840824229014
52.CA.BackRightPaw.375022	21757.0	18159.0	0.834627935837
56.HB.RightPalm.375404	21773.0	20879.0	0.958939971524
20.HB.LeftPalm.374699	21779.0	15843.0	0.727443867946
55.HA.LeftPalm.374841	21799.0	20263.0	0.929538052204
40.HA.Tongue.374784	21829.0	21055.0	0.96454258097
49.CA.BackLeftPaw.374650	21833.0	18939.0	0.86744835799
02.HB.Tongue.374369	21873.0	20381.0	0.931788049193
44.HB.Forehead.374825	21893.0	21228.0	0.96962499429
22.HB.Forehead.374886	21978.0	21574.0	0.981617981618
35.HB.Forehead.374345	22082.0	21411.0	0.969613259669
53.CA.Tongue.374569	22124.0	17925.0	0.810206111011
63.HA.Tongue.375239	22153.0	21276.0	0.960411682391
18.HB.Forehead.374695	22257.0	21961.0	0.986700813227
45.HA.LeftPalm.374797	22334.0	16429.0	0.735604907316
57.CA.BackRightPaw.375260	22431.0	17547.0	0.782265614551
48.CA.Forehead.375352	22432.0	19894.0	0.886858059914
18.HB.RightPalm.375119	22435.0	19188.0	0.85527078226
62.HA.RightPalm.374808	22546.0	22009.0	0.976182027854
1023.LeftPalm.374786	22638.0	21830.0	0.964307801042
19.HB.Tongue.375108	22653.0	21273.0	0.939080916435
56.HA.RightPalm.374596	22702.0	22099.0	0.973438463571
30.HA.Stool.375027	22717.0	20517.0	0.903156226614
06.HA.Forehead.374405	22778.0	22602.0	0.992273246115
37.HA.Forehead.375079	22792.0	22697.0	0.995831870832
52.CB.Forehead.375021	22824.0	18939.0	0.829784437434
1020.Stool.374796	22854.0	21550.0	0.942942154546
1204.Stool.375104	22990.0	20787.0	0.904175728578
64.HB.Tongue.375005	22997.0	21445.0	0.93251293647
56.HB.LeftPalm.374661	23001.0	19537.0	0.849397852267
12.HD.Tongue.374729	23097.0	21927.0	0.949344070659
30.CA.BackRightPaw.374467	23122.0	17348.0	0.75028111755
43.HA.Tongue.375013	23131.0	19543.0	0.844883489689
40.HB.RightPalm.374815	23138.0	22599.0	0.976704987467
37.HA.LeftPalm.375011	23148.0	21763.0	0.940167617073
62.HE.LeftPalm.374990	23169.0	18823.0	0.812421770469
17.HA.Tongue.375122	23239.0	21998.0	0.946598390636
27.HB.LeftPalm.374380	23307.0	21601.0	0.926803106363
66.HA.Tongue.375336	23362.0	22157.0	0.948420511942
30.HA.Tongue.374598	23392.0	22124.0	0.945793433653
64.HB.Forehead.374775	23460.0	22647.0	0.965345268542
46.CA.Forehead.374366	23524.0	18617.0	0.79140452304
31.CA.BackRightPaw.374558	23625.0	17045.0	0.721481481481
68.HC.Forehead.374416	23691.0	21735.0	0.917437001393
23.HA.Tongue.375287	23802.0	22567.0	0.948113603899
68.HA.Stool.374504	23832.0	21332.0	0.895099026519
39.HA.Stool.374730	23842.0	20308.0	0.851774180018
44.HB.RightPalm.375097	23889.0	22837.0	0.955962995521
29.HD.Stool.374589	23915.0	22585.0	0.944386368388
42.HD.Forehead.374862	23922.0	23396.0	0.978011871917
04.HB.LeftPalm.374450	24007.0	15033.0	0.626192360562
05.HA.Stool.374441	24013.0	22914.0	0.954233123725
07.CA.FrontLeftPaw.375148	24029.0	19265.0	0.801739564693
31.CA.Stool.374666	24095.0	22316.0	0.926167254617
53.HA.RightPalm.374735	24133.0	22081.0	0.91497120126
1075.Forehead.375351	24157.0	18032.0	0.74645030426
69.HB.Stool.375310	24157.0	21398.0	0.885788798278
49.CB.FrontLeftPaw.374907	24224.0	21790.0	0.899521136063
02.HD.LeftPalm.374655	24393.0	19309.0	0.791579551511
