2014-08-14 15:22:00
studyName	sampleName	splitTotal	otuTableTotal	percentAssigned
Song_2012_family_study_study_797.txt	371.Forehead.374595	15149	14622	0.965212225229
Song_2012_family_study_study_797.txt	07.HC.Forehead.374389	15210	14783	0.971926364234
Song_2012_family_study_study_797.txt	52.CA.Forehead.375227	15231	13070	0.858118311339
Song_2012_family_study_study_797.txt	26.HA.LeftPalm.374704	15327	9437	0.615710837085
Song_2012_family_study_study_797.txt	12.HC.LeftPalm.374507	15330	14644	0.955251141553
Song_2012_family_study_study_797.txt	52.CA.FrontLeftPaw.374761	15472	13194	0.852766287487
Song_2012_family_study_study_797.txt	59.HA.Stool.375356	15505	13757	0.887262173492
Song_2012_family_study_study_797.txt	71.CB.Tongue.374792	15750	11727	0.744571428571
Song_2012_family_study_study_797.txt	02.HD.Forehead.374747	15854	15577	0.982528068626
Song_2012_family_study_study_797.txt	68.HC.Stool.374479	15892	11931	0.750755096904
Song_2012_family_study_study_797.txt	05.HC.Tongue.375245	16232	14201	0.874876786594
Song_2012_family_study_study_797.txt	66.CA.Forehead.374898	16305	15483	0.949586016559
Song_2012_family_study_study_797.txt	30.CA.BackLeftPaw.374849	16324	10793	0.661173731928
Song_2012_family_study_study_797.txt	17.CB.Tongue.375184	16357	13163	0.804731919056
Song_2012_family_study_study_797.txt	1249.Stool.375174	16361	14042	0.858260497525
Song_2012_family_study_study_797.txt	18.CA.Tongue.374979	16382	13246	0.808570382127
Song_2012_family_study_study_797.txt	12.HA.RightPalm.375015	16388	13788	0.841347327313
Song_2012_family_study_study_797.txt	53.CB.BackLeftPaw.374573	16402	12405	0.756310206072
Song_2012_family_study_study_797.txt	1402.Forehead.375193	16425	16001	0.974185692542
Song_2012_family_study_study_797.txt	1106.Stool.375295	16459	14463	0.878728962877
Song_2012_family_study_study_797.txt	27.HB.Forehead.374657	16487	15998	0.97034026809
Song_2012_family_study_study_797.txt	26.HB.Stool.375296	16625	15213	0.915067669173
Song_2012_family_study_study_797.txt	555.Forehead.374870	16701	15920	0.953236333154
Song_2012_family_study_study_797.txt	62.HE.Tongue.374817	16719	16180	0.967761229739
Song_2012_family_study_study_797.txt	41.HE.Tongue.375398	16760	15637	0.93299522673
Song_2012_family_study_study_797.txt	1053.Tongue.374544	16875	16377	0.970488888889
Song_2012_family_study_study_797.txt	46.CB.BackRightPaw.375051	16897	11939	0.70657513168
Song_2012_family_study_study_797.txt	17.HA.RightPalm.374354	16898	14675	0.868445969937
Song_2012_family_study_study_797.txt	45.CA.BackRightPaw.375407	16922	11555	0.682838907931
Song_2012_family_study_study_797.txt	22.HB.LeftPalm.374921	16948	15431	0.910490913382
Song_2012_family_study_study_797.txt	26.CA.Stool.374932	16964	15985	0.94228955435
Song_2012_family_study_study_797.txt	1148.Stool.375120	16971	15953	0.940015320252
Song_2012_family_study_study_797.txt	57.CA.Stool.374587	17016	15278	0.897860836859
Song_2012_family_study_study_797.txt	56.CA.Tongue.375203	17057	15278	0.895702644076
Song_2012_family_study_study_797.txt	03.HB.RightPalm.374437	17155	15407	0.898105508598
Song_2012_family_study_study_797.txt	12.HB.RightPalm.375207	17163	14889	0.867505680825
Song_2012_family_study_study_797.txt	07.HC.RightPalm.374848	17183	15449	0.899086306233
Song_2012_family_study_study_797.txt	05.HB.RightPalm.374980	17260	14964	0.86697566628
Song_2012_family_study_study_797.txt	30.HB.Stool.374428	17279	16109	0.932287748134
Song_2012_family_study_study_797.txt	20.HB.Stool.375137	17285	15319	0.8862597628
Song_2012_family_study_study_797.txt	57.HB.LeftPalm.375118	17290	14771	0.854308849046
Song_2012_family_study_study_797.txt	57.CA.Tongue.375146	17328	12115	0.699157433056
Song_2012_family_study_study_797.txt	52.HB.RightPalm.374664	17380	15554	0.894936708861
Song_2012_family_study_study_797.txt	07.CA.Stool.374533	17437	15778	0.904857486953
Song_2012_family_study_study_797.txt	18.CB.Forehead.375095	17461	14998	0.858942786782
Song_2012_family_study_study_797.txt	38.HB.Tongue.374593	17505	16559	0.945958297629
Song_2012_family_study_study_797.txt	1075.Stool.375116	17515	16094	0.918869540394
Song_2012_family_study_study_797.txt	41.HC.LeftPalm.375102	17567	15614	0.888825638982
Song_2012_family_study_study_797.txt	46.CB.BackLeftPaw.375008	17602	11379	0.646460629474
Song_2012_family_study_study_797.txt	13.HA.Forehead.374961	17639	17459	0.989795339872
Song_2012_family_study_study_797.txt	13.HB.Stool.375064	17743	16863	0.950402975821
Song_2012_family_study_study_797.txt	59.HA.RightPalm.374929	17753	17172	0.967273136935
Song_2012_family_study_study_797.txt	66.CB.BackLeftPaw.374805	17775	15341	0.863066104079
Song_2012_family_study_study_797.txt	51.HA.RightPalm.374592	17894	15979	0.892980887448
Song_2012_family_study_study_797.txt	71.HC.Tongue.374452	17898	17518	0.978768577495
Song_2012_family_study_study_797.txt	55.HA.Stool.375255	17901	15705	0.87732528909
Song_2012_family_study_study_797.txt	55.HB.RightPalm.374991	18004	17489	0.971395245501
Song_2012_family_study_study_797.txt	36.HA.LeftPalm.374908	18006	17279	0.959624569588
Song_2012_family_study_study_797.txt	42.HC.Stool.374978	18049	13720	0.760152917059
Song_2012_family_study_study_797.txt	48.HB.Stool.374483	18114	16678	0.920724301645
Song_2012_family_study_study_797.txt	35.HC.RightPalm.374809	18124	17273	0.953045685279
Song_2012_family_study_study_797.txt	68.HA.LeftPalm.374566	18205	15533	0.853227135402
Song_2012_family_study_study_797.txt	46.HA.RightPalm.374528	18279	15208	0.831992997429
Song_2012_family_study_study_797.txt	1239.Tongue.375401	18342	17539	0.956220695671
Song_2012_family_study_study_797.txt	62.HA.Stool.374497	18381	16807	0.914368097492
Song_2012_family_study_study_797.txt	53.HB.RightPalm.374646	18435	18098	0.981719555194
Song_2012_family_study_study_797.txt	1225.Tongue.374731	18572	17447	0.939424940771
Song_2012_family_study_study_797.txt	1253.Tongue.375297	18592	17541	0.943470309811
Song_2012_family_study_study_797.txt	1282.Stool.375332	18614	18137	0.974374127001
Song_2012_family_study_study_797.txt	12.HB.Tongue.375071	18725	18161	0.969879839786
Song_2012_family_study_study_797.txt	71.HC.Forehead.374536	18734	17609	0.939948756272
Song_2012_family_study_study_797.txt	40.HA.LeftPalm.374927	18741	16910	0.902299770557
Song_2012_family_study_study_797.txt	55.HB.LeftPalm.374938	18779	13075	0.69625645668
Song_2012_family_study_study_797.txt	35.HC.Stool.375325	18779	17407	0.926939666649
Song_2012_family_study_study_797.txt	05.HA.Tongue.375233	18789	18031	0.959657246261
Song_2012_family_study_study_797.txt	46.CB.Tongue.374602	18893	13568	0.718149579209
Song_2012_family_study_study_797.txt	68.HB.RightPalm.374840	18934	17484	0.9234181895
Song_2012_family_study_study_797.txt	29.HB.Tongue.375063	19035	17653	0.927396900447
Song_2012_family_study_study_797.txt	62.HC.Stool.374800	19054	18011	0.945260837619
Song_2012_family_study_study_797.txt	50.CA.BackLeftPaw.374555	19184	15462	0.805984153461
Song_2012_family_study_study_797.txt	23.HB.Tongue.375256	19231	18663	0.970464354428
Song_2012_family_study_study_797.txt	54.HB.LeftPalm.375378	19249	17808	0.925138968258
Song_2012_family_study_study_797.txt	21.HB.LeftPalm.374436	19302	18265	0.94627499741
Song_2012_family_study_study_797.txt	62.HD.Tongue.374947	19307	17941	0.929248459108
Song_2012_family_study_study_797.txt	30.HA.LeftPalm.375321	19349	14553	0.752131893121
Song_2012_family_study_study_797.txt	12.HA.Stool.375000	19370	18080	0.933402168301
Song_2012_family_study_study_797.txt	57.CA.FrontLeftPaw.374794	19373	14860	0.767046920972
Song_2012_family_study_study_797.txt	48.HA.LeftPalm.374588	19378	12736	0.657240169264
Song_2012_family_study_study_797.txt	35.HC.Forehead.375243	19382	18748	0.967289237437
Song_2012_family_study_study_797.txt	49.HC.Forehead.374933	19382	18779	0.968888659581
Song_2012_family_study_study_797.txt	19.HB.LeftPalm.375289	19384	17622	0.909100288898
Song_2012_family_study_study_797.txt	17.CB.Stool.375136	19520	17512	0.897131147541
Song_2012_family_study_study_797.txt	29.HC.Forehead.374864	19525	18955	0.970806658131
Song_2012_family_study_study_797.txt	371.Stool.374813	19555	17697	0.9049859371
Song_2012_family_study_study_797.txt	18.CC.Tongue.374745	19555	18185	0.929941191511
Song_2012_family_study_study_797.txt	30.CA.Forehead.375088	19592	14269	0.728307472438
Song_2012_family_study_study_797.txt	59.HB.Stool.374674	19593	18212	0.929515643342
Song_2012_family_study_study_797.txt	66.CB.Tongue.374894	19636	17753	0.904104705643
Song_2012_family_study_study_797.txt	22.HA.Forehead.374732	19671	19384	0.985409994408
Song_2012_family_study_study_797.txt	14.HA.Forehead.374442	19674	19201	0.975958117312
Song_2012_family_study_study_797.txt	64.CA.BackLeftPaw.375143	19743	15049	0.762244846275
Song_2012_family_study_study_797.txt	55.HA.RightPalm.374632	19955	17497	0.876822851416
Song_2012_family_study_study_797.txt	12.HB.Stool.374924	19985	18799	0.940655491619
Song_2012_family_study_study_797.txt	59.HC.RightPalm.374681	20026	19555	0.976480575252
Song_2012_family_study_study_797.txt	66.HA.LeftPalm.375117	20060	19294	0.961814556331
Song_2012_family_study_study_797.txt	23.HB.Stool.375405	20080	17115	0.85234063745
Song_2012_family_study_study_797.txt	52.CB.BackLeftPaw.374551	20152	15359	0.762157602223
Song_2012_family_study_study_797.txt	66.HB.Forehead.375020	20310	16387	0.806843919252
Song_2012_family_study_study_797.txt	1225.Stool.374454	20423	17766	0.86990158155
Song_2012_family_study_study_797.txt	53.HB.Forehead.374821	20447	19112	0.9347092483
Song_2012_family_study_study_797.txt	44.HC.RightPalm.374964	20565	20214	0.982932166302
Song_2012_family_study_study_797.txt	19.HA.RightPalm.374791	20637	19525	0.94611619906
Song_2012_family_study_study_797.txt	44.HA.RightPalm.374846	20708	20252	0.977979524821
Song_2012_family_study_study_797.txt	62.HE.Stool.374839	20729	17666	0.852235997877
Song_2012_family_study_study_797.txt	22.HB.RightPalm.374581	20738	16794	0.809817725914
Song_2012_family_study_study_797.txt	41.HC.Forehead.375001	20778	20250	0.974588507075
Song_2012_family_study_study_797.txt	07.HA.Tongue.375339	20811	15636	0.751333429436
Song_2012_family_study_study_797.txt	07.CB.Tongue.374631	20837	18146	0.870854729568
Song_2012_family_study_study_797.txt	71.HA.Tongue.374421	20837	19488	0.935259394347
Song_2012_family_study_study_797.txt	46.HA.LeftPalm.374843	20864	15546	0.745111196319
Song_2012_family_study_study_797.txt	40.HB.Stool.375055	20883	19067	0.913039314275
Song_2012_family_study_study_797.txt	1282.Tongue.375018	20972	20169	0.961710852565
Song_2012_family_study_study_797.txt	59.HD.RightPalm.375038	21005	20530	0.977386336587
Song_2012_family_study_study_797.txt	42.HD.LeftPalm.374438	21057	14262	0.677304459325
Song_2012_family_study_study_797.txt	64.CB.FrontLeftPaw.374861	21083	16038	0.760707679173
Song_2012_family_study_study_797.txt	03.HA.RightPalm.374374	21172	19517	0.921830719819
Song_2012_family_study_study_797.txt	68.HC.Tongue.374897	21222	20465	0.964329469419
Song_2012_family_study_study_797.txt	41.HD.Tongue.375323	21247	18868	0.888031251471
Song_2012_family_study_study_797.txt	45.HB.LeftPalm.375309	21338	20712	0.970662667541
Song_2012_family_study_study_797.txt	43.HB.LeftPalm.375241	21360	19581	0.916713483146
Song_2012_family_study_study_797.txt	55.HB.Stool.374619	21373	20281	0.948907500117
Song_2012_family_study_study_797.txt	50.CB.Forehead.374480	21376	16544	0.773952095808
Song_2012_family_study_study_797.txt	04.HB.Tongue.375093	21430	20318	0.948110125992
Song_2012_family_study_study_797.txt	07.HA.Forehead.374696	21479	20746	0.965873644024
Song_2012_family_study_study_797.txt	12.HC.Tongue.374972	21523	20720	0.962691074664
Song_2012_family_study_study_797.txt	49.HC.RightPalm.375279	21538	20645	0.958538397251
Song_2012_family_study_study_797.txt	41.HE.Forehead.374445	21552	20899	0.969701187825
Song_2012_family_study_study_797.txt	555.LeftPalm.374547	21652	19754	0.912340661371
Song_2012_family_study_study_797.txt	61.HD.Forehead.375194	21693	18240	0.840824229014
Song_2012_family_study_study_797.txt	52.CA.BackRightPaw.375022	21757	18159	0.834627935837
Song_2012_family_study_study_797.txt	56.HB.RightPalm.375404	21773	20879	0.958939971524
Song_2012_family_study_study_797.txt	20.HB.LeftPalm.374699	21779	15843	0.727443867946
Song_2012_family_study_study_797.txt	55.HA.LeftPalm.374841	21799	20263	0.929538052204
Song_2012_family_study_study_797.txt	40.HA.Tongue.374784	21829	21055	0.96454258097
Song_2012_family_study_study_797.txt	49.CA.BackLeftPaw.374650	21833	18939	0.86744835799
Song_2012_family_study_study_797.txt	02.HB.Tongue.374369	21873	20381	0.931788049193
Song_2012_family_study_study_797.txt	44.HB.Forehead.374825	21893	21228	0.96962499429
Song_2012_family_study_study_797.txt	22.HB.Forehead.374886	21978	21574	0.981617981618
Song_2012_family_study_study_797.txt	35.HB.Forehead.374345	22082	21411	0.969613259669
Song_2012_family_study_study_797.txt	53.CA.Tongue.374569	22124	17925	0.810206111011
Song_2012_family_study_study_797.txt	63.HA.Tongue.375239	22153	21276	0.960411682391
Song_2012_family_study_study_797.txt	18.HB.Forehead.374695	22257	21961	0.986700813227
Song_2012_family_study_study_797.txt	45.HA.LeftPalm.374797	22334	16429	0.735604907316
Song_2012_family_study_study_797.txt	57.CA.BackRightPaw.375260	22431	17547	0.782265614551
Song_2012_family_study_study_797.txt	48.CA.Forehead.375352	22432	19894	0.886858059914
Song_2012_family_study_study_797.txt	18.HB.RightPalm.375119	22435	19188	0.85527078226
Song_2012_family_study_study_797.txt	62.HA.RightPalm.374808	22546	22009	0.976182027854
Song_2012_family_study_study_797.txt	1023.LeftPalm.374786	22638	21830	0.964307801042
Song_2012_family_study_study_797.txt	19.HB.Tongue.375108	22653	21273	0.939080916435
Song_2012_family_study_study_797.txt	56.HA.RightPalm.374596	22702	22099	0.973438463571
Song_2012_family_study_study_797.txt	30.HA.Stool.375027	22717	20517	0.903156226614
Song_2012_family_study_study_797.txt	06.HA.Forehead.374405	22778	22602	0.992273246115
Song_2012_family_study_study_797.txt	37.HA.Forehead.375079	22792	22697	0.995831870832
Song_2012_family_study_study_797.txt	52.CB.Forehead.375021	22824	18939	0.829784437434
Song_2012_family_study_study_797.txt	1020.Stool.374796	22854	21550	0.942942154546
Song_2012_family_study_study_797.txt	1204.Stool.375104	22990	20787	0.904175728578
Song_2012_family_study_study_797.txt	64.HB.Tongue.375005	22997	21445	0.93251293647
Song_2012_family_study_study_797.txt	56.HB.LeftPalm.374661	23001	19537	0.849397852267
Song_2012_family_study_study_797.txt	12.HD.Tongue.374729	23097	21927	0.949344070659
Song_2012_family_study_study_797.txt	30.CA.BackRightPaw.374467	23122	17348	0.75028111755
Song_2012_family_study_study_797.txt	43.HA.Tongue.375013	23131	19543	0.844883489689
Song_2012_family_study_study_797.txt	40.HB.RightPalm.374815	23138	22599	0.976704987467
Song_2012_family_study_study_797.txt	37.HA.LeftPalm.375011	23148	21763	0.940167617073
Song_2012_family_study_study_797.txt	62.HE.LeftPalm.374990	23169	18823	0.812421770469
Song_2012_family_study_study_797.txt	17.HA.Tongue.375122	23239	21998	0.946598390636
Song_2012_family_study_study_797.txt	27.HB.LeftPalm.374380	23307	21601	0.926803106363
Song_2012_family_study_study_797.txt	66.HA.Tongue.375336	23362	22157	0.948420511942
Song_2012_family_study_study_797.txt	30.HA.Tongue.374598	23392	22124	0.945793433653
Song_2012_family_study_study_797.txt	64.HB.Forehead.374775	23460	22647	0.965345268542
Song_2012_family_study_study_797.txt	46.CA.Forehead.374366	23524	18617	0.79140452304
Song_2012_family_study_study_797.txt	31.CA.BackRightPaw.374558	23625	17045	0.721481481481
Song_2012_family_study_study_797.txt	68.HC.Forehead.374416	23691	21735	0.917437001393
Song_2012_family_study_study_797.txt	23.HA.Tongue.375287	23802	22567	0.948113603899
Song_2012_family_study_study_797.txt	68.HA.Stool.374504	23832	21332	0.895099026519
Song_2012_family_study_study_797.txt	39.HA.Stool.374730	23842	20308	0.851774180018
Song_2012_family_study_study_797.txt	44.HB.RightPalm.375097	23889	22837	0.955962995521
Song_2012_family_study_study_797.txt	29.HD.Stool.374589	23915	22585	0.944386368388
Song_2012_family_study_study_797.txt	42.HD.Forehead.374862	23922	23396	0.978011871917
Song_2012_family_study_study_797.txt	04.HB.LeftPalm.374450	24007	15033	0.626192360562
Song_2012_family_study_study_797.txt	05.HA.Stool.374441	24013	22914	0.954233123725
Song_2012_family_study_study_797.txt	07.CA.FrontLeftPaw.375148	24029	19265	0.801739564693
Song_2012_family_study_study_797.txt	31.CA.Stool.374666	24095	22316	0.926167254617
Song_2012_family_study_study_797.txt	53.HA.RightPalm.374735	24133	22081	0.91497120126
Song_2012_family_study_study_797.txt	1075.Forehead.375351	24157	18032	0.74645030426
Song_2012_family_study_study_797.txt	69.HB.Stool.375310	24157	21398	0.885788798278
Song_2012_family_study_study_797.txt	49.CB.FrontLeftPaw.374907	24224	21790	0.899521136063
Song_2012_family_study_study_797.txt	02.HD.LeftPalm.374655	24393	19309	0.791579551511
Song_2012_family_study_study_797.txt	63.HB.Stool.375314	24409	22339	0.91519521488
Song_2012_family_study_study_797.txt	54.HC.RightPalm.375250	24451	23465	0.959674450943
Song_2012_family_study_study_797.txt	38.HA.RightPalm.375231	24454	24258	0.991984951337
Song_2012_family_study_study_797.txt	52.HA.RightPalm.374640	24483	23825	0.973124208635
Song_2012_family_study_study_797.txt	21.HA.RightPalm.375039	24570	21130	0.859991859992
Song_2012_family_study_study_797.txt	68.HB.Stool.375324	24577	21752	0.885055132848
Song_2012_family_study_study_797.txt	02.HC.Tongue.375373	24602	23562	0.957727014064
Song_2012_family_study_study_797.txt	43.HA.RightPalm.375076	24729	23956	0.968741154111
Song_2012_family_study_study_797.txt	29.HC.RightPalm.374659	24907	24176	0.970650821054
Song_2012_family_study_study_797.txt	03.CA.FrontRightPaw.375188	24931	21911	0.878865669247
Song_2012_family_study_study_797.txt	37.HB.RightPalm.374754	24957	23713	0.950154265336
Song_2012_family_study_study_797.txt	04.HB.Stool.374580	25094	24048	0.958316729099
Song_2012_family_study_study_797.txt	62.HB.RightPalm.374935	25113	24350	0.96961732967
Song_2012_family_study_study_797.txt	48.HC.RightPalm.374378	25134	24727	0.983806795576
Song_2012_family_study_study_797.txt	48.HB.Tongue.374567	25152	24078	0.957299618321
Song_2012_family_study_study_797.txt	18.HB.Stool.375381	25154	21978	0.873737775304
Song_2012_family_study_study_797.txt	12.HB.LeftPalm.375348	25164	24802	0.985614369735
Song_2012_family_study_study_797.txt	45.HA.Stool.375409	25169	23781	0.944852795105
Song_2012_family_study_study_797.txt	36.HB.Stool.374411	25175	24215	0.96186693148
Song_2012_family_study_study_797.txt	18.HA.Tongue.375152	25191	22890	0.908657853995
Song_2012_family_study_study_797.txt	42.HA.Tongue.375275	25239	23492	0.930781726693
Song_2012_family_study_study_797.txt	55.HC.Forehead.374682	25382	23847	0.939524072177
Song_2012_family_study_study_797.txt	26.HC.Stool.374895	25487	23988	0.941185702515
Song_2012_family_study_study_797.txt	49.HA.Stool.375273	25492	24141	0.947002981327
Song_2012_family_study_study_797.txt	43.HA.Forehead.375264	25507	25123	0.984945309131
Song_2012_family_study_study_797.txt	64.HA.RightPalm.374633	25835	24038	0.930443197213
Song_2012_family_study_study_797.txt	30.HB.RightPalm.374579	25843	23578	0.912355376698
Song_2012_family_study_study_797.txt	35.HD.LeftPalm.374395	25867	25158	0.9725905594
Song_2012_family_study_study_797.txt	52.HA.Tongue.374777	25881	24344	0.94061280476
Song_2012_family_study_study_797.txt	53.HB.Tongue.375197	25889	24239	0.936266367956
Song_2012_family_study_study_797.txt	45.HB.Tongue.374810	26038	24389	0.936669483063
Song_2012_family_study_study_797.txt	07.HC.Stool.374549	26065	24494	0.939727604067
Song_2012_family_study_study_797.txt	64.CA.FrontLeftPaw.374638	26157	20298	0.776006422755
Song_2012_family_study_study_797.txt	17.HB.Forehead.374375	26182	25746	0.983347337866
Song_2012_family_study_study_797.txt	19.HA.Forehead.374420	26225	25704	0.980133460439
Song_2012_family_study_study_797.txt	29.HB.Forehead.374820	26230	24989	0.952687762104
Song_2012_family_study_study_797.txt	22.HC.Forehead.375195	26260	25399	0.96721249048
Song_2012_family_study_study_797.txt	37.HA.Tongue.375077	26313	24566	0.933606962338
Song_2012_family_study_study_797.txt	53.CA.BackRightPaw.374953	26444	22577	0.853766449856
Song_2012_family_study_study_797.txt	1023.Stool.374491	26489	23085	0.871493827627
Song_2012_family_study_study_797.txt	07.HB.RightPalm.375163	26521	22004	0.829682138683
Song_2012_family_study_study_797.txt	41.HA.Forehead.374406	26554	25708	0.968140393161
Song_2012_family_study_study_797.txt	61.HA.Stool.375391	26575	24983	0.940094073377
Song_2012_family_study_study_797.txt	19.HB.Forehead.374426	26595	26206	0.985373190449
Song_2012_family_study_study_797.txt	49.CA.BackRightPaw.375164	26632	23671	0.888817963352
Song_2012_family_study_study_797.txt	12.HB.Forehead.375258	26768	26631	0.994881948595
Song_2012_family_study_study_797.txt	06.HB.Forehead.374660	26884	26728	0.99419729207
Song_2012_family_study_study_797.txt	45.CA.FrontLeftPaw.374624	27018	18780	0.695092160782
Song_2012_family_study_study_797.txt	57.HA.RightPalm.374833	27119	25936	0.956377447546
Song_2012_family_study_study_797.txt	44.HC.Tongue.374765	27169	24700	0.909124369686
Song_2012_family_study_study_797.txt	54.HA.RightPalm.374738	27235	26432	0.970515880301
Song_2012_family_study_study_797.txt	57.CA.BackLeftPaw.374514	27265	20565	0.754263708051
Song_2012_family_study_study_797.txt	46.CB.Stool.374823	27304	24608	0.901259888661
Song_2012_family_study_study_797.txt	29.HA.Forehead.375386	27424	26164	0.954054842474
Song_2012_family_study_study_797.txt	56.HA.Stool.374948	27504	26033	0.946516870273
Song_2012_family_study_study_797.txt	390.Tongue.375159	27589	26721	0.968538185509
Song_2012_family_study_study_797.txt	44.HD.RightPalm.374398	27605	24375	0.882992211556
Song_2012_family_study_study_797.txt	02.HA.Tongue.374648	27648	25983	0.939778645833
Song_2012_family_study_study_797.txt	43.HB.Stool.374641	27763	25575	0.921190073119
Song_2012_family_study_study_797.txt	62.HD.Forehead.374923	27966	26478	0.946792533791
Song_2012_family_study_study_797.txt	64.HA.Stool.374636	27997	25828	0.922527413651
Song_2012_family_study_study_797.txt	68.HA.Tongue.374458	28048	27352	0.975185396463
Song_2012_family_study_study_797.txt	44.HA.Stool.375094	28079	25697	0.915167919085
Song_2012_family_study_study_797.txt	13.HA.Tongue.375380	28119	27076	0.962907642519
Song_2012_family_study_study_797.txt	56.HB.Forehead.374381	28208	26066	0.924064095292
Song_2012_family_study_study_797.txt	1265.Tongue.374447	28215	26714	0.946801346801
Song_2012_family_study_study_797.txt	06.HA.Tongue.374960	28254	25597	0.905960218022
Song_2012_family_study_study_797.txt	63.HD.RightPalm.375037	28284	26868	0.949936359779
Song_2012_family_study_study_797.txt	41.HC.Tongue.375065	28362	25742	0.907622875679
Song_2012_family_study_study_797.txt	48.HB.RightPalm.374916	28532	27937	0.979146221786
Song_2012_family_study_study_797.txt	44.HC.Stool.375382	28558	26849	0.940156873731
Song_2012_family_study_study_797.txt	44.HB.Stool.374630	28563	26529	0.928788992753
Song_2012_family_study_study_797.txt	66.HC.Tongue.375057	28655	27213	0.949677194207
Song_2012_family_study_study_797.txt	50.HA.Stool.375368	28684	26036	0.907683726119
Song_2012_family_study_study_797.txt	17.HA.Stool.374601	28694	27379	0.95417160382
Song_2012_family_study_study_797.txt	61.HC.Tongue.374812	28694	27224	0.948769777654
Song_2012_family_study_study_797.txt	29.HC.Stool.374394	28713	26198	0.912409013339
Song_2012_family_study_study_797.txt	03.HA.Forehead.375366	28713	28501	0.992616584822
Song_2012_family_study_study_797.txt	31.HB.RightPalm.374768	28794	27953	0.970792526221
Song_2012_family_study_study_797.txt	62.HE.RightPalm.375415	28869	27932	0.967543039246
Song_2012_family_study_study_797.txt	41.HC.Stool.374741	28978	26355	0.909483056112
Song_2012_family_study_study_797.txt	59.HC.Forehead.375024	29050	28753	0.989776247849
Song_2012_family_study_study_797.txt	27.HA.LeftPalm.374685	29165	25817	0.88520486885
Song_2012_family_study_study_797.txt	03.CA.Stool.375234	29167	26761	0.917509514177
Song_2012_family_study_study_797.txt	50.HB.Forehead.375360	29213	26491	0.906822305138
Song_2012_family_study_study_797.txt	1204.Tongue.374778	29241	26559	0.908279470606
Song_2012_family_study_study_797.txt	29.HD.LeftPalm.375220	29290	26725	0.912427449642
Song_2012_family_study_study_797.txt	31.HA.Tongue.375362	29291	28157	0.961285036359
Song_2012_family_study_study_797.txt	40.HA.Stool.375014	29325	27240	0.928900255754
Song_2012_family_study_study_797.txt	35.HA.Tongue.375178	29376	26347	0.896888616558
Song_2012_family_study_study_797.txt	24.HA.Stool.374432	29382	27568	0.938261520659
Song_2012_family_study_study_797.txt	21.HB.Stool.374793	29437	28975	0.98430546591
Song_2012_family_study_study_797.txt	50.HA.LeftPalm.375132	29437	26057	0.885178516833
Song_2012_family_study_study_797.txt	46.CA.Stool.375349	29448	27020	0.917549578919
Song_2012_family_study_study_797.txt	45.CA.BackLeftPaw.374478	29534	20864	0.706440035214
Song_2012_family_study_study_797.txt	40.HB.Tongue.374675	29657	28503	0.961088444549
Song_2012_family_study_study_797.txt	64.CA.Stool.374397	29744	26818	0.901627218935
Song_2012_family_study_study_797.txt	61.HC.RightPalm.374628	29843	28800	0.965050430587
Song_2012_family_study_study_797.txt	35.HA.Forehead.374828	29882	29106	0.974031189345
Song_2012_family_study_study_797.txt	25.HB.Forehead.375149	29898	29717	0.99394608335
Song_2012_family_study_study_797.txt	13.HB.Tongue.375101	29933	27577	0.921290882972
Song_2012_family_study_study_797.txt	46.HA.Stool.375276	29940	26585	0.88794255177
Song_2012_family_study_study_797.txt	61.HA.LeftPalm.375187	30078	23366	0.776846864818
Song_2012_family_study_study_797.txt	371.Tongue.375269	30087	27922	0.9280420115
Song_2012_family_study_study_797.txt	04.HA.Tongue.374653	30113	29045	0.964533590144
Song_2012_family_study_study_797.txt	06.CA.Stool.374958	30164	27418	0.908964328338
Song_2012_family_study_study_797.txt	25.HB.Stool.375033	30186	27610	0.91466242629
Song_2012_family_study_study_797.txt	05.HC.Stool.375277	30239	28087	0.928833625451
Song_2012_family_study_study_797.txt	43.HB.Forehead.375247	30287	30111	0.994188925942
Song_2012_family_study_study_797.txt	25.HB.RightPalm.374388	30288	29655	0.979100633914
Song_2012_family_study_study_797.txt	41.HE.RightPalm.374448	30400	26813	0.882006578947
Song_2012_family_study_study_797.txt	25.HA.Stool.374590	30509	28818	0.944573732341
Song_2012_family_study_study_797.txt	35.HA.RightPalm.375385	30518	30018	0.983616226489
Song_2012_family_study_study_797.txt	48.HA.RightPalm.374723	30701	29556	0.962704797889
Song_2012_family_study_study_797.txt	64.CB.Forehead.375138	30756	22917	0.745122902848
Song_2012_family_study_study_797.txt	43.HC.Tongue.374971	30962	28813	0.930592338996
Song_2012_family_study_study_797.txt	29.HA.RightPalm.375293	30989	29492	0.951692536061
Song_2012_family_study_study_797.txt	29.HA.Tongue.375257	30995	29653	0.956702693983
Song_2012_family_study_study_797.txt	54.HC.Forehead.374902	31017	28565	0.920946577683
Song_2012_family_study_study_797.txt	12.HD.Stool.374477	31034	27998	0.902171811562
Song_2012_family_study_study_797.txt	18.HA.Stool.374769	31043	29510	0.950616886255
Song_2012_family_study_study_797.txt	56.HA.Forehead.375328	31091	29667	0.954198964331
Song_2012_family_study_study_797.txt	71.CA.BackLeftPaw.375316	31125	20571	0.660915662651
Song_2012_family_study_study_797.txt	61.HC.Stool.374603	31135	28593	0.918355548418
Song_2012_family_study_study_797.txt	40.HA.RightPalm.374607	31281	30965	0.989898021163
